,Invoice_No.,Date,Model_ID,Model_x,Region,Make,Model_y,Variant,Ex-Showroom_Price,Displacement,Emission_Norm,Fuel_Type,Body_Type,City_Mileage,Highway_Mileage,Power,Torque,Odometer,Speedometer,Doors
93,4583,2021-05-02,1200,Maruti Suzuki Swift Zxi Plus Amt,Maharashtra,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
94,5432,2021-05-21,1200,Maruti Suzuki Swift Zxi Plus Amt,Haryana,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
95,4932,2021-08-22,1200,Maruti Suzuki Swift Zxi Plus Amt,West Bengal,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
96,3439,2021-11-18,1200,Maruti Suzuki Swift Zxi Plus Amt,Rajasthan,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
97,2914,2021-12-05,1200,Maruti Suzuki Swift Zxi Plus Amt,Uttar Pradesh,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
98,3685,2021-12-21,1200,Maruti Suzuki Swift Zxi Plus Amt,Haryana,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
99,4597,2021-12-22,1200,Maruti Suzuki Swift Zxi Plus Amt,Madhya Pradesh,Maruti Suzuki,Swift,Zxi Plus Amt,"Rs. 8,02,000",1197 cc,BS 6,Petrol,Hatchback,,,83PS@6000rpm,113Nm@4200RPM,Digital,Analog,5.0
100,4503,2021-01-02,1524,Toyota Camry Hybrid,Karnataka,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
101,2622,2021-02-02,1524,Toyota Camry Hybrid,Delhi,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
102,4209,2021-03-20,1524,Toyota Camry Hybrid,West Bengal,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
103,3015,2021-03-29,1524,Toyota Camry Hybrid,Haryana,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
104,5461,2021-05-14,1524,Toyota Camry Hybrid,Karnataka,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
105,3561,2021-06-01,1524,Toyota Camry Hybrid,Haryana,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
106,5183,2021-06-06,1524,Toyota Camry Hybrid,West Bengal,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
107,3332,2021-06-13,1524,Toyota Camry Hybrid,Maharashtra,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
108,5130,2021-07-04,1524,Toyota Camry Hybrid,Tamil Nadu,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
109,4860,2021-10-18,1524,Toyota Camry Hybrid,Maharashtra,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
110,4992,2021-11-17,1524,Toyota Camry Hybrid,Delhi,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
111,4446,2021-12-14,1524,Toyota Camry Hybrid,Tamil Nadu,Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,BS IV,Hybrid,Sedan,,,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,4.0
112,4091,2021-01-02,1124,Audi A3 35 Tfsi Technology,Rajasthan,Audi,A3,35 Tfsi Technology,"Rs. 31,20,750",1395 cc,BS IV,Petrol,Sedan,12.4 km/litre,,150PS@6000RPM,250NM@1250-5000rpm,Digital,Analog,4.0
113,2933,2021-01-29,1124,Audi A3 35 Tfsi Technology,Haryana,Audi,A3,35 Tfsi Technology,"Rs. 31,20,750",1395 cc,BS IV,Petrol,Sedan,12.4 km/litre,,150PS@6000RPM,250NM@1250-5000rpm,Digital,Analog,4.0
114,5020,2021-10-14,1124,Audi A3 35 Tfsi Technology,Karnataka,Audi,A3,35 Tfsi Technology,"Rs. 31,20,750",1395 cc,BS IV,Petrol,Sedan,12.4 km/litre,,150PS@6000RPM,250NM@1250-5000rpm,Digital,Analog,4.0
115,2554,2021-01-03,1357,Audi Q5 35 Tdi Technology,Madhya Pradesh,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
116,2687,2021-01-17,1357,Audi Q5 35 Tdi Technology,Andhra Pradesh,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
117,4777,2021-02-04,1357,Audi Q5 35 Tdi Technology,Tamil Nadu,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
118,3160,2021-03-26,1357,Audi Q5 35 Tdi Technology,Karnataka,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
119,5027,2021-05-24,1357,Audi Q5 35 Tdi Technology,Uttar Pradesh,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
120,3429,2021-06-01,1357,Audi Q5 35 Tdi Technology,West Bengal,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
121,4221,2021-09-04,1357,Audi Q5 35 Tdi Technology,Karnataka,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,BS IV,Diesel,SUV,12 km/litre,,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
122,5137,2021-01-03,1496,Hyundai Creta 1.6 Crdi Sx,Andhra Pradesh,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
123,2685,2021-01-05,1496,Hyundai Creta 1.6 Crdi Sx,Rajasthan,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
124,2505,2021-01-16,1496,Hyundai Creta 1.6 Crdi Sx,Delhi,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
125,4731,2021-03-18,1496,Hyundai Creta 1.6 Crdi Sx,Haryana,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
126,3337,2021-03-21,1496,Hyundai Creta 1.6 Crdi Sx,Haryana,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
127,2691,2021-05-13,1496,Hyundai Creta 1.6 Crdi Sx,West Bengal,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
128,3929,2021-05-21,1496,Hyundai Creta 1.6 Crdi Sx,Tamil Nadu,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
129,2781,2021-05-26,1496,Hyundai Creta 1.6 Crdi Sx,Karnataka,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
130,4967,2021-10-18,1496,Hyundai Creta 1.6 Crdi Sx,Tamil Nadu,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
131,2665,2021-11-28,1496,Hyundai Creta 1.6 Crdi Sx,Tamil Nadu,Hyundai,Creta,1.6 Crdi Sx,"Rs. 13,66,797",1582 cc,BS IV,Diesel,SUV,17.01 km/litre,,128ps@4000rpm,260Nm@1900-2750rpm,Digital,Analog,5.0
132,4024,2021-01-03,1215,Tata Tigor Revotron Xz Plus,Andhra Pradesh,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
133,4631,2021-02-21,1215,Tata Tigor Revotron Xz Plus,Haryana,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
134,3965,2021-07-05,1215,Tata Tigor Revotron Xz Plus,Uttar Pradesh,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
135,3143,2021-10-01,1215,Tata Tigor Revotron Xz Plus,Karnataka,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
136,4358,2021-11-15,1215,Tata Tigor Revotron Xz Plus,West Bengal,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
137,5084,2021-12-30,1215,Tata Tigor Revotron Xz Plus,Tamil Nadu,Tata,Tigor,Revotron Xz Plus,"Rs. 6,99,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
138,5241,2021-01-03,1172,Maruti Suzuki Celerio Vxi,Maharashtra,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
139,2952,2021-01-28,1172,Maruti Suzuki Celerio Vxi,Maharashtra,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
140,3520,2021-02-22,1172,Maruti Suzuki Celerio Vxi,Delhi,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
141,2938,2021-04-19,1172,Maruti Suzuki Celerio Vxi,Andhra Pradesh,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
142,4529,2021-06-25,1172,Maruti Suzuki Celerio Vxi,Haryana,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
143,4061,2021-10-27,1172,Maruti Suzuki Celerio Vxi,Andhra Pradesh,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
144,3604,2021-01-03,1085,Volkswagen Polo Trendline 1.0L (P),Rajasthan,Volkswagen,Polo,Trendline 1.0L (P),"Rs. 5,82,000",999 cc,BS IV,Petrol,Hatchback,14 km/litre,16 km/litre,76PS@6200RPM,95Nm@3000-4300rpm,Digital,Analog,5.0
145,2834,2021-01-03,1457,Jaguar F-Pace Prestige,Delhi,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
146,2835,2021-01-20,1457,Jaguar F-Pace Prestige,Uttar Pradesh,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
147,4133,2021-03-04,1457,Jaguar F-Pace Prestige,Delhi,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
148,4540,2021-07-30,1457,Jaguar F-Pace Prestige,West Bengal,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
149,4927,2021-09-14,1457,Jaguar F-Pace Prestige,Uttar Pradesh,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
150,4023,2021-10-02,1457,Jaguar F-Pace Prestige,Karnataka,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
151,5019,2021-10-11,1457,Jaguar F-Pace Prestige,West Bengal,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
152,2915,2021-10-25,1457,Jaguar F-Pace Prestige,Haryana,Jaguar,F-Pace,Prestige,"Rs. 64,63,780",1999 cc,BS IV,Diesel,SUV,21.27 km/litre,,180ps@5500rpm,430Nm@1750-2000rpm,Analog,Digital,5.0
153,4323,2021-01-03,1167,Maruti Suzuki Alto Vxi,Karnataka,Maruti Suzuki,Alto,Vxi,"Rs. 3,76,100",796 cc,BS 6,Petrol,Hatchback,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
154,3144,2021-03-03,1167,Maruti Suzuki Alto Vxi,Karnataka,Maruti Suzuki,Alto,Vxi,"Rs. 3,76,100",796 cc,BS 6,Petrol,Hatchback,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
155,2765,2021-12-28,1167,Maruti Suzuki Alto Vxi,Tamil Nadu,Maruti Suzuki,Alto,Vxi,"Rs. 3,76,100",796 cc,BS 6,Petrol,Hatchback,,,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
156,5004,2021-01-04,1348,Bmw X1 Sdrive20D Expedition,Tamil Nadu,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
157,4567,2021-01-14,1348,Bmw X1 Sdrive20D Expedition,Madhya Pradesh,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
158,4636,2021-03-03,1348,Bmw X1 Sdrive20D Expedition,Uttar Pradesh,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
159,3224,2021-03-25,1348,Bmw X1 Sdrive20D Expedition,Karnataka,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
160,4159,2021-04-07,1348,Bmw X1 Sdrive20D Expedition,Rajasthan,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
161,5350,2021-06-15,1348,Bmw X1 Sdrive20D Expedition,Delhi,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
162,4128,2021-08-14,1348,Bmw X1 Sdrive20D Expedition,West Bengal,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
163,2857,2021-09-10,1348,Bmw X1 Sdrive20D Expedition,Maharashtra,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
164,4670,2021-11-11,1348,Bmw X1 Sdrive20D Expedition,Rajasthan,Bmw,X1,Sdrive20D Expedition,"Rs. 35,20,000",1995 cc,BS IV,Diesel,"Crossover, SUV",18 km/litre,20.68 km/litre,190hp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,5.0
165,5367,2021-01-04,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Maharashtra,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
166,4420,2021-02-01,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Rajasthan,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
167,4084,2021-03-22,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Karnataka,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
168,4523,2021-03-29,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Delhi,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
169,2971,2021-04-25,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Tamil Nadu,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
170,5264,2021-06-11,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Karnataka,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
171,4185,2021-10-08,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Bihar,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
172,3129,2021-11-27,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,Tamil Nadu,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
173,4522,2021-12-19,1479,Maruti Suzuki Ciaz 1.5L Sigma Smart Hybrid,West Bengal,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,"Rs. 8,19,689",1462 cc,BS 6,Petrol,Sedan,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,4.0
174,3169,2021-01-04,1463,Maruti Suzuki Alto 800 Tour H1,Karnataka,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
175,4455,2021-01-26,1463,Maruti Suzuki Alto 800 Tour H1,Tamil Nadu,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
176,3842,2021-02-12,1463,Maruti Suzuki Alto 800 Tour H1,Karnataka,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
177,5303,2021-03-24,1463,Maruti Suzuki Alto 800 Tour H1,Delhi,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
178,3837,2021-04-05,1463,Maruti Suzuki Alto 800 Tour H1,West Bengal,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
179,3527,2021-05-31,1463,Maruti Suzuki Alto 800 Tour H1,Haryana,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
180,3123,2021-05-31,1463,Maruti Suzuki Alto 800 Tour H1,Rajasthan,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
181,5022,2021-07-17,1463,Maruti Suzuki Alto 800 Tour H1,West Bengal,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
182,4805,2021-11-14,1463,Maruti Suzuki Alto 800 Tour H1,Uttar Pradesh,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
183,4404,2021-11-18,1463,Maruti Suzuki Alto 800 Tour H1,Uttar Pradesh,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
184,5010,2021-12-22,1463,Maruti Suzuki Alto 800 Tour H1,Uttar Pradesh,Maruti Suzuki,Alto 800 Tour,H1,"Rs. 3,54,235",796 cc,BS IV,Petrol,Hatchback,18 km/litre,23 km/litre,48PS@6000rpm,69Nm@3500rpm,Digital,Analog,5.0
185,5133,2021-01-04,1071,Maruti Suzuki Dzire Tour Lxi,Rajasthan,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
186,5449,2021-02-16,1071,Maruti Suzuki Dzire Tour Lxi,Uttar Pradesh,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
187,3727,2021-03-01,1071,Maruti Suzuki Dzire Tour Lxi,Tamil Nadu,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
188,4498,2021-03-11,1071,Maruti Suzuki Dzire Tour Lxi,Uttar Pradesh,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
189,3717,2021-03-31,1071,Maruti Suzuki Dzire Tour Lxi,Tamil Nadu,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
190,4285,2021-11-07,1071,Maruti Suzuki Dzire Tour Lxi,Rajasthan,Maruti Suzuki,Dzire Tour,Lxi,"Rs. 5,53,423",1197 cc,BS IV,Petrol,Sedan,16.3 km/litre,19.1 km/litre,83PS@6000rpm,115Nm@4000rpm,Digital,Analog,4.0
